pier_id,label,pier_type,x,y,x_rel,y_rel,symbol_x0,symbol_y0,symbol_x1,symbol_y1
VP08899,P19,HAP,1376.504944,2122.482178,0.408458,0.890303,1375.169922,2122.389893,1378.02002,2125.23999
VP08900,P1,HAP,1616.924866,2129.831543,0.4798,0.893386,1615.589966,2129.469971,1618.440063,2132.320068
VP08901,P2,HAP,1606.274963,2129.831543,0.476639,0.893386,1604.939941,2129.469971,1607.790039,2132.320068
VP08902,P3,HAP,1593.554871,2129.831543,0.472865,0.893386,1592.189941,2129.469971,1595.040039,2132.320068
VP08903,P4,HAP,1580.804871,2129.831543,0.469082,0.893386,1579.469971,2129.469971,1582.320068,2132.320068
VP08904,P5,HAP,1566.014954,2129.831543,0.464693,0.893386,1564.649902,2129.469971,1567.5,2132.320068
VP08905,P6,HAP,1553.264954,2129.831543,0.460909,0.893386,1551.929932,2129.469971,1554.780029,2132.320068
VP08906,P7,HAP,1538.444885,2129.831543,0.456512,0.893386,1537.109863,2129.469971,1539.959961,2132.320068
VP08907,P8,HAP,1525.724915,2129.831543,0.452737,0.893386,1524.359863,2129.469971,1527.209961,2132.320068
VP08908,P9,HAP,1510.904846,2129.831543,0.44834,0.893386,1509.569946,2129.469971,1512.420044,2132.320068
VP08909,P10,HMP,1498.964905,2129.6521,0.444797,0.89331,1497.150024,2129.02002,1500.900024,2132.77002
VP08910,P11,HAP,1487.054871,2129.562256,0.441263,0.893273,1485.689941,2129.469971,1488.540039,2132.320068
VP08911,P12,HAP,1472.234924,2129.562256,0.436865,0.893273,1470.869873,2129.469971,1473.719971,2132.320068
VP08912,P13,HAP,1459.484924,2129.562256,0.433082,0.893273,1458.149902,2129.469971,1461.0,2132.320068
VP08913,P14,HAP,1444.694885,2129.562256,0.428693,0.893273,1443.329956,2129.469971,1446.180054,2132.320068
VP08914,P15,HAP,1431.944885,2129.562256,0.424909,0.893273,1430.609863,2129.469971,1433.459961,2132.320068
VP08915,P16,HAP,1417.124939,2129.562256,0.420512,0.893273,1415.789917,2129.469971,1418.640015,2132.320068
VP08916,P17,HAP,1404.404968,2129.562256,0.416737,0.893273,1403.039917,2129.469971,1405.890015,2132.320068
VP08917,P18,HAP,1391.654968,2129.562256,0.412954,0.893273,1390.319946,2129.469971,1393.170044,2132.320068
VP08918,P19,HAP,1381.004944,2129.562256,0.409794,0.893273,1379.669922,2129.469971,1382.52002,2132.320068
VP08919,P1,HAP,1808.32489,1656.131531,0.536595,0.694686,1806.989868,1655.77002,1809.839966,1658.620117
VP08920,P2,HAP,1797.674866,1656.131531,0.533435,0.694686,1796.309937,1655.77002,1799.160034,1658.620117
VP08921,P3,HAP,1784.924866,1656.131531,0.529651,0.694686,1783.589966,1655.77002,1786.440063,1658.620117
VP08922,P4,HAP,1772.204895,1656.131531,0.525877,0.694686,1770.839966,1655.77002,1773.690063,1658.620117
VP08923,P5,HAP,1757.384949,1656.131531,0.521479,0.694686,1756.049927,1655.77002,1758.900024,1658.620117
VP08924,P6,HAP,1744.664856,1656.131531,0.517705,0.694686,1743.299927,1655.77002,1746.150024,1658.620117
VP08925,P7,HAP,1729.84491,1656.131531,0.513307,0.694686,1728.479858,1655.77002,1731.329956,1658.620117
VP08926,P8,HAP,1717.09491,1656.131531,0.509524,0.694686,1715.759888,1655.77002,1718.609985,1658.620117
VP08927,P9,HAP,1702.304871,1656.131531,0.505135,0.694686,1700.939941,1655.77002,1703.790039,1658.620117
VP08928,P10,HMP,1690.364929,1655.952209,0.501592,0.694611,1689.209961,1656.01001,1691.609985,1658.410034
VP08929,P11,HAP,1678.424866,1655.862244,0.498049,0.694573,1677.089966,1655.77002,1679.940063,1658.620117
VP08930,P12,HAP,1663.634949,1655.862244,0.49366,0.694573,1662.269897,1655.77002,1665.119995,1658.620117
VP08931,P13,HAP,1650.884949,1655.862244,0.489877,0.694573,1649.549927,1655.77002,1652.400024,1658.620117
VP08932,P14,HAP,1636.06488,1655.862244,0.485479,0.694573,1634.729858,1655.77002,1637.579956,1658.620117
VP08933,P15,HAP,1623.34491,1655.862244,0.481705,0.694573,1621.979858,1655.77002,1624.829956,1658.620117
VP08934,P16,HAP,1608.524963,1655.862244,0.477307,0.694573,1607.189941,1655.77002,1610.040039,1658.620117
VP08935,P17,HAP,1595.804871,1655.862244,0.473533,0.694573,1594.439941,1655.77002,1597.290039,1658.620117
VP08936,P18,HAP,1583.054871,1655.862244,0.469749,0.694573,1581.719971,1655.77002,1584.570068,1658.620117
VP08937,P19,HAP,1572.404846,1655.862244,0.466589,0.694573,1571.039917,1655.77002,1573.890015,1658.620117
VP08938,P1,HAP,1812.82489,1663.211548,0.53793,0.697656,1811.459961,1662.849976,1814.310059,1665.700073
VP08939,P2,HAP,1802.174866,1663.211548,0.53477,0.697656,1800.809937,1662.849976,1803.660034,1665.700073
VP08940,P3,HAP,1789.424866,1663.211548,0.530987,0.697656,1788.089966,1662.849976,1790.940063,1665.700073
VP08941,P4,HAP,1776.704895,1663.211548,0.527212,0.697656,1775.339966,1662.849976,1778.190063,1665.700073
VP08942,P5,HAP,1761.884949,1663.211548,0.522815,0.697656,1760.549927,1662.849976,1763.400024,1665.700073
VP08943,P6,HAP,1749.164856,1663.211548,0.51904,0.697656,1747.799927,1662.849976,1750.650024,1665.700073
VP08944,P7,HAP,1734.34491,1663.211548,0.514642,0.697656,1732.979858,1662.849976,1735.829956,1665.700073
VP08945,P8,HAP,1721.59491,1663.211548,0.510859,0.697656,1720.259888,1662.849976,1723.109985,1665.700073
VP08946,P9,HAP,1706.804871,1663.211548,0.50647,0.697656,1705.439941,1662.849976,1708.290039,1665.700073
VP08947,P10,HMP,1694.864929,1663.032227,0.502927,0.697581,1693.049927,1662.400024,1696.799927,1666.150024
VP08948,P11,HAP,1682.924866,1662.9422,0.499384,0.697543,1681.589966,1662.849976,1684.440063,1665.700073
VP08949,P12,HAP,1668.104919,1662.9422,0.494987,0.697543,1666.769897,1662.849976,1669.619995,1665.700073
VP08950,P13,HAP,1655.384949,1662.9422,0.491212,0.697543,1654.019897,1662.849976,1656.869995,1665.700073
VP08951,P14,HAP,1640.56488,1662.9422,0.486815,0.697543,1639.229858,1662.849976,1642.079956,1665.700073
VP08952,P15,HAP,1627.84491,1662.9422,0.48304,0.697543,1626.479858,1662.849976,1629.329956,1665.700073
VP08953,P16,HAP,1613.024963,1662.9422,0.478642,0.697543,1611.659912,1662.849976,1614.51001,1665.700073
VP08954,P17,HAP,1600.274963,1662.9422,0.474859,0.697543,1598.939941,1662.849976,1601.790039,1665.700073
VP08955,P18,HAP,1587.554871,1662.9422,0.471085,0.697543,1586.189941,1662.849976,1589.040039,1665.700073
VP08956,P19,HAP,1576.904846,1662.9422,0.467924,0.697543,1575.539917,1662.849976,1578.390015,1665.700073
VP08957,P1,HAP,1829.204895,1684.421509,0.542791,0.706553,1827.869873,1684.059937,1830.719971,1686.910034
VP08958,P2,HAP,1818.554871,1684.421509,0.539631,0.706553,1817.219971,1684.059937,1820.070068,1686.910034
VP08959,P3,HAP,1805.8349,1684.421509,0.535856,0.706553,1804.469971,1684.059937,1807.320068,1686.910034
VP08960,P4,HAP,1793.0849,1684.421509,0.532073,0.706553,1791.749878,1684.059937,1794.599976,1686.910034
VP08961,P5,HAP,1778.294861,1684.421509,0.527684,0.706553,1776.929932,1684.059937,1779.780029,1686.910034
VP08962,P6,HAP,1765.544861,1684.421509,0.523901,0.706553,1764.209961,1684.059937,1767.060059,1686.910034
VP08963,P7,HAP,1750.724915,1684.421509,0.519503,0.706553,1749.389893,1684.059937,1752.23999,1686.910034
VP08964,P8,HAP,1738.004944,1684.421509,0.515728,0.706553,1736.639893,1684.059937,1739.48999,1686.910034
VP08965,P9,HAP,1723.184875,1684.421509,0.511331,0.706553,1721.849854,1684.059937,1724.699951,1686.910034
VP08966,P10,HMP,1711.244934,1684.242249,0.507788,0.706477,1709.429932,1683.609985,1713.209961,1687.359985
VP08967,P11,HAP,1699.3349,1684.152222,0.504254,0.70644,1697.969971,1684.059937,1700.820068,1686.910034
VP08968,P12,HAP,1684.514954,1684.152222,0.499856,0.70644,1683.149902,1684.059937,1686.0,1686.910034
VP08969,P13,HAP,1671.764954,1684.152222,0.496073,0.70644,1670.429932,1684.059937,1673.280029,1686.910034
VP08970,P14,HAP,1656.974915,1684.152222,0.491684,0.70644,1655.609863,1684.059937,1658.459961,1686.910034
VP08971,P15,HAP,1644.224915,1684.152222,0.487901,0.70644,1642.889893,1684.059937,1645.73999,1686.910034
VP08972,P16,HAP,1629.404846,1684.152222,0.483503,0.70644,1628.069946,1684.059937,1630.920044,1686.910034
VP08973,P17,HAP,1616.684875,1684.152222,0.479728,0.70644,1615.349976,1684.059937,1618.200073,1686.910034
VP08974,P18,HAP,1603.964905,1684.152222,0.475954,0.70644,1602.599976,1684.059937,1605.450073,1686.910034
VP08975,P19,HAP,1593.284851,1684.152222,0.472785,0.70644,1591.949951,1684.059937,1594.800049,1686.910034
VP08976,P1,HAP,1833.704895,1691.501526,0.544126,0.709522,1832.369873,1691.109985,1835.219971,1693.960083
VP08977,P2,HAP,1823.054871,1691.501526,0.540966,0.709522,1821.719971,1691.109985,1824.570068,1693.960083
VP08978,P3,HAP,1810.3349,1691.501526,0.537191,0.709522,1808.969971,1691.109985,1811.820068,1693.960083
VP08979,P4,HAP,1797.5849,1691.501526,0.533408,0.709522,1796.249878,1691.109985,1799.099976,1693.960083
VP08980,P5,HAP,1782.794861,1691.501526,0.529019,0.709522,1781.429932,1691.109985,1784.280029,1693.960083
VP08981,P6,HAP,1770.044861,1691.501526,0.525236,0.709522,1768.679932,1691.109985,1771.530029,1693.960083
VP08982,P7,HAP,1755.224915,1691.501526,0.520838,0.709522,1753.889893,1691.109985,1756.73999,1693.960083
VP08983,P8,HAP,1742.504944,1691.501526,0.517064,0.709522,1741.139893,1691.109985,1743.98999,1693.960083
VP08984,P9,HAP,1727.684875,1691.501526,0.512666,0.709522,1726.319946,1691.109985,1729.170044,1693.960083
VP08985,P10,HMP,1715.744934,1691.292236,0.509123,0.709435,1713.27002,1690.0,1718.369995,1695.100098
VP08986,P11,HAP,1703.8349,1691.202209,0.505589,0.709397,1702.469971,1691.109985,1705.320068,1693.960083
VP08987,P12,HAP,1689.014954,1691.202209,0.501191,0.709397,1687.649902,1691.109985,1690.5,1693.960083
VP08988,P13,HAP,1676.264954,1691.202209,0.497408,0.709397,1674.929932,1691.109985,1677.780029,1693.960083
VP08989,P14,HAP,1661.474915,1691.202209,0.493019,0.709397,1660.109863,1691.109985,1662.959961,1693.960083
VP08990,P15,HAP,1648.724915,1691.202209,0.489236,0.709397,1647.389893,1691.109985,1650.23999,1693.960083
VP08991,P16,HAP,1633.904846,1691.202209,0.484838,0.709397,1632.569946,1691.109985,1635.420044,1693.960083
VP08992,P17,HAP,1621.184875,1691.202209,0.481064,0.709397,1619.819946,1691.109985,1622.670044,1693.960083
VP08993,P18,HAP,1608.434875,1691.202209,0.47728,0.709397,1607.099976,1691.109985,1609.950073,1693.960083
VP08994,P19,HAP,1597.784851,1691.202209,0.47412,0.709397,1596.449951,1691.109985,1599.300049,1693.960083
VP08995,P1,HAP,1893.734924,1790.471558,0.561939,0.751037,1892.399902,1790.109985,1895.25,1792.960083
VP08996,P2,HAP,1883.0849,1790.471558,0.558779,0.751037,1881.749878,1790.109985,1884.599976,1792.960083
VP08997,P3,HAP,1870.364929,1790.471558,0.555004,0.751037,1868.999878,1790.109985,1871.849976,1792.960083
VP08998,P4,HAP,1857.614929,1790.471558,0.551221,0.751037,1856.279907,1790.109985,1859.130005,1792.960083
VP08999,P5,HAP,1842.82489,1790.471558,0.546832,0.751037,1841.459961,1790.109985,1844.310059,1792.960083
VP09000,P6,HAP,1830.07489,1790.471558,0.543049,0.751037,1828.739868,1790.109985,1831.589966,1792.960083
VP09001,P7,HAP,1815.254944,1790.471558,0.538651,0.751037,1813.919922,1790.109985,1816.77002,1792.960083
VP09002,P8,HAP,1802.534851,1790.471558,0.534877,0.751037,1801.169922,1790.109985,1804.02002,1792.960083
VP09003,P9,HAP,1787.714905,1790.471558,0.530479,0.751037,1786.379883,1790.109985,1789.22998,1792.960083
VP09004,P10,HMP,1775.774841,1790.292236,0.526936,0.750962,1773.959961,1789.660034,1777.709961,1793.410034
VP09005,P11,HAP,1763.864929,1790.202209,0.523402,0.750924,1762.499878,1790.109985,1765.349976,1792.960083
VP09006,P12,HAP,1749.044861,1790.202209,0.519004,0.750924,1747.679932,1790.109985,1750.530029,1792.960083
VP09007,P13,HAP,1736.294861,1790.202209,0.515221,0.750924,1734.959961,1790.109985,1737.810059,1792.960083
VP09008,P14,HAP,1721.504944,1790.202209,0.510832,0.750924,1720.139893,1790.109985,1722.98999,1792.960083
VP09009,P15,HAP,1708.754944,1790.202209,0.507049,0.750924,1707.419922,1790.109985,1710.27002,1792.960083
VP09010,P16,HAP,1693.934875,1790.202209,0.502651,0.750924,1692.599854,1790.109985,1695.449951,1792.960083
VP09011,P17,HAP,1681.214905,1790.202209,0.498877,0.750924,1679.849854,1790.109985,1682.699951,1792.960083
VP09012,P18,HAP,1668.464905,1790.202209,0.495093,0.750924,1667.129883,1790.109985,1669.97998,1792.960083
VP09013,P19,HAP,1657.81488,1790.202209,0.491933,0.750924,1656.479858,1790.109985,1659.329956,1792.960083
VP09014,P1,HAP,1898.234924,1797.551514,0.563274,0.754007,1896.899902,1797.160034,1899.75,1800.010132
VP09015,P2,HAP,1887.5849,1797.551514,0.560114,0.754007,1886.249878,1797.160034,1889.099976,1800.010132
VP09016,P3,HAP,1874.864929,1797.551514,0.55634,0.754007,1873.499878,1797.160034,1876.349976,1800.010132
VP09017,P4,HAP,1862.114929,1797.551514,0.552556,0.754007,1860.779907,1797.160034,1863.630005,1800.010132
VP09018,P5,HAP,1847.32489,1797.551514,0.548168,0.754007,1845.959961,1797.160034,1848.810059,1800.010132
VP09019,P6,HAP,1834.57489,1797.551514,0.544384,0.754007,1833.209961,1797.160034,1836.060059,1800.010132
VP09020,P7,HAP,1819.754944,1797.551514,0.539987,0.754007,1818.419922,1797.160034,1821.27002,1800.010132
VP09021,P8,HAP,1807.034851,1797.551514,0.536212,0.754007,1805.669922,1797.160034,1808.52002,1800.010132
VP09022,P9,HAP,1792.214905,1797.551514,0.531815,0.754007,1790.849854,1797.160034,1793.699951,1800.010132
VP09023,P10,HMP,1780.274841,1797.342224,0.528271,0.753919,1777.799927,1796.050049,1782.899902,1801.150024
VP09024,P11,HAP,1768.364929,1797.252197,0.524737,0.753881,1766.999878,1797.160034,1769.849976,1800.010132
VP09025,P12,HAP,1753.544861,1797.252197,0.52034,0.753881,1752.179932,1797.160034,1755.030029,1800.010132
VP09026,P13,HAP,1740.794861,1797.252197,0.516556,0.753881,1739.459961,1797.160034,1742.310059,1800.010132
VP09027,P14,HAP,1726.004944,1797.252197,0.512168,0.753881,1724.639893,1797.160034,1727.48999,1800.010132
VP09028,P15,HAP,1713.254944,1797.252197,0.508384,0.753881,1711.919922,1797.160034,1714.77002,1800.010132
VP09029,P16,HAP,1698.434875,1797.252197,0.503987,0.753881,1697.099854,1797.160034,1699.949951,1800.010132
VP09030,P17,HAP,1685.714905,1797.252197,0.500212,0.753881,1684.349854,1797.160034,1687.199951,1800.010132
VP09031,P18,HAP,1672.964905,1797.252197,0.496429,0.753881,1671.629883,1797.160034,1674.47998,1800.010132
VP09032,P19,HAP,1662.31488,1797.252197,0.493269,0.753881,1660.979858,1797.160034,1663.829956,1800.010132
VP09033,P1,HAP,774.974976,652.211548,0.229963,0.273579,773.609985,651.820129,776.459961,654.670105
VP09034,P2,HAP,764.325012,652.211548,0.226803,0.273579,762.960022,651.820129,765.809998,654.670105
VP09035,P3,HAP,751.575012,652.211548,0.223019,0.273579,750.23999,651.820129,753.089966,654.670105
VP09036,P4,HAP,738.85498,652.211548,0.219245,0.273579,737.48999,651.820129,740.339966,654.670105
VP09037,P5,HAP,724.034973,652.211548,0.214847,0.273579,722.700012,651.820129,725.549988,654.670105
VP09038,P6,HAP,711.315002,652.211548,0.211073,0.273579,709.950012,651.820129,712.799988,654.670105
VP09039,P7,HAP,696.494995,652.211548,0.206675,0.273579,695.130005,651.820129,697.97998,654.670105
VP09040,P8,HAP,683.744995,652.211548,0.202892,0.273579,682.409973,651.820129,685.259949,654.670105
VP09041,P9,HAP,668.924988,652.211548,0.198494,0.273579,667.590027,651.820129,670.440002,654.670105
VP09042,P10,HMP,657.015015,652.002197,0.19496,0.273491,655.859985,652.060059,658.26001,654.459961
VP09043,P11,HAP,645.075012,651.912231,0.191417,0.273453,643.73999,651.820129,646.589966,654.670105
VP09044,P12,HAP,630.255005,651.912231,0.187019,0.273453,628.919983,651.820129,631.769958,654.670105
VP09045,P13,HAP,617.534973,651.912231,0.183245,0.273453,616.169983,651.820129,619.019958,654.670105
VP09046,P14,HAP,602.714966,651.912231,0.178847,0.273453,601.380005,651.820129,604.22998,654.670105
VP09047,P15,HAP,589.994995,651.912231,0.175073,0.273453,588.630005,651.820129,591.47998,654.670105
VP09048,P16,HAP,575.174988,651.912231,0.170675,0.273453,573.809998,651.820129,576.659973,654.670105
VP09049,P17,HAP,562.424988,651.912231,0.166892,0.273453,561.090027,651.820129,563.940002,654.670105
VP09050,P18,HAP,549.705017,651.912231,0.163117,0.273453,548.340027,651.820129,551.190002,654.670105
VP09051,P19,HAP,539.054993,651.912231,0.159957,0.273453,537.690002,651.820129,540.539978,654.670105
VP09052,P1,HAP,775.274963,659.261597,0.230052,0.276536,773.909973,658.899963,776.759949,661.749939
VP09053,P2,HAP,764.625,659.261597,0.226892,0.276536,763.26001,658.899963,766.109985,661.749939
VP09054,P3,HAP,751.875,659.261597,0.223108,0.276536,750.539978,658.899963,753.389954,661.749939
VP09055,P4,HAP,739.154968,659.261597,0.219334,0.276536,737.789978,658.899963,740.639954,661.749939
VP09056,P5,HAP,724.334961,659.261597,0.214936,0.276536,722.969971,658.899963,725.819946,661.749939
VP09057,P6,HAP,711.584961,659.261597,0.211153,0.276536,710.25,658.899963,713.099976,661.749939
VP09058,P7,HAP,696.794983,659.261597,0.206764,0.276536,695.429993,658.899963,698.279968,661.749939
VP09059,P8,HAP,684.044983,659.261597,0.202981,0.276536,682.710022,658.899963,685.559998,661.749939
VP09060,P9,HAP,669.224976,659.261597,0.198583,0.276536,667.890015,658.899963,670.73999,661.749939
VP09061,P10,HMP,657.315002,659.082275,0.195049,0.276461,656.159973,659.140137,658.559998,661.540039
VP09062,P11,HAP,645.375,658.992188,0.191506,0.276423,644.039978,658.899963,646.889954,661.749939
VP09063,P12,HAP,630.554993,658.992188,0.187108,0.276423,629.219971,658.899963,632.069946,661.749939
VP09064,P13,HAP,617.834961,658.992188,0.183334,0.276423,616.469971,658.899963,619.319946,661.749939
VP09065,P14,HAP,603.015015,658.992188,0.178936,0.276423,601.679993,658.899963,604.529968,661.749939
VP09066,P15,HAP,590.294983,658.992188,0.175162,0.276423,588.929993,658.899963,591.779968,661.749939
VP09067,P16,HAP,575.474976,658.992188,0.170764,0.276423,574.109985,658.899963,576.959961,661.749939
VP09068,P17,HAP,562.724976,658.992188,0.166981,0.276423,561.390015,658.899963,564.23999,661.749939
VP09069,P18,HAP,550.005005,658.992188,0.163206,0.276423,548.640015,658.899963,551.48999,661.749939
VP09070,P19,HAP,539.35498,658.992188,0.160046,0.276423,537.98999,658.899963,540.839966,661.749939
VP09071,P1,SAPE,775.304993,666.281616,0.230061,0.279481,772.349976,664.420166,778.320007,670.390137
VP09072,P2,SAPE,764.684998,666.221558,0.226909,0.279455,761.700012,664.420166,767.669983,670.390137
VP09073,P3,SAP,751.904968,666.311646,0.223117,0.279493,749.609985,665.050049,754.319946,669.76001
VP09074,P4,SAP,737.024963,666.311646,0.218702,0.279493,734.789978,665.050049,739.499939,669.76001
VP09075,P5,SAP,722.294983,666.281616,0.214331,0.279481,719.970032,665.050049,724.679993,669.76001
VP09076,P6,SAP,705.375,666.311646,0.20931,0.279493,703.080017,665.050049,707.789978,669.76001
VP09077,P7,SAP,690.524963,666.341553,0.204904,0.279506,688.26001,665.050049,692.969971,669.76001
VP09078,P8,SAP,673.63501,666.341553,0.199892,0.279506,671.369995,665.050049,676.079956,669.76001
VP09079,P9,SMP,657.524963,666.281616,0.195111,0.279481,654.959961,664.719971,660.299988,670.090088
VP09080,P10,SAP,641.474976,666.132324,0.190349,0.279418,639.210022,665.050049,643.919983,669.76001
VP09081,P11,SAP,624.644958,666.252197,0.185355,0.279468,622.320007,665.050049,627.029968,669.76001
VP09082,P12,SAP,609.85498,666.192261,0.180966,0.279443,607.5,665.050049,612.209961,669.76001
VP09083,P13,SAP,592.875,666.192261,0.175927,0.279443,590.609985,665.050049,595.319946,669.76001
VP09084,P14,SAP,578.054993,666.192261,0.17153,0.279443,575.789978,665.050049,580.499939,669.76001
VP09085,P15,SAP,563.234985,666.222168,0.167132,0.279456,560.970032,665.050049,565.679993,669.76001
VP09086,P16,SAPE,550.484985,666.102295,0.163349,0.279405,547.589966,664.420166,553.559998,670.390137
VP09087,P17,SAPE,539.894958,666.042236,0.160206,0.27938,536.940002,664.420166,542.909973,670.390137
VP09088,P1,SAPE,775.304993,673.331543,0.230061,0.282438,772.349976,671.5,778.320007,677.469971
VP09089,P2,SAPE,764.684998,673.301636,0.226909,0.282425,761.700012,671.5,767.669983,677.469971
VP09090,P3,SAP,751.904968,673.36145,0.223117,0.28245,749.609985,672.100098,754.319946,676.810059
VP09091,P4,SAP,737.024963,673.36145,0.218702,0.28245,734.789978,672.100098,739.499939,676.810059
VP09092,P5,SAP,722.294983,673.36145,0.214331,0.28245,719.970032,672.100098,724.679993,676.810059
VP09093,P6,SAP,705.375,673.391479,0.20931,0.282463,703.080017,672.100098,707.789978,676.810059
VP09094,P7,SAP,690.524963,673.391479,0.204904,0.282463,688.26001,672.100098,692.969971,676.810059
VP09095,P8,SAP,673.63501,673.391479,0.199892,0.282463,671.369995,672.100098,676.079956,676.810059
VP09096,P9,SMP,657.524963,673.36145,0.195111,0.28245,654.959961,671.800049,660.299988,677.170166
VP09097,P10,SAP,641.474976,673.212158,0.190349,0.282388,639.210022,672.100098,643.919983,676.810059
VP09098,P11,SAP,624.644958,673.302246,0.185355,0.282425,622.320007,672.100098,627.029968,676.810059
VP09099,P12,SAP,609.85498,673.242188,0.180966,0.2824,607.5,672.100098,612.209961,676.810059
VP09100,P13,SAP,592.875,673.272217,0.175927,0.282413,590.609985,672.100098,595.319946,676.810059
VP09101,P14,SAP,578.054993,673.242188,0.17153,0.2824,575.789978,672.100098,580.499939,676.810059
VP09102,P15,SAP,563.234985,673.272217,0.167132,0.282413,560.970032,672.100098,565.679993,676.810059
VP09103,P16,SAPE,550.484985,673.182251,0.163349,0.282375,547.589966,671.5,553.559998,677.469971
VP09104,P17,SAPE,539.894958,673.122314,0.160206,0.28235,536.940002,671.5,542.909973,677.469971
VP09105,P1,HAP,936.434998,680.471558,0.277874,0.285433,935.070007,680.110168,937.919983,682.960144
VP09106,P2,HAP,925.784973,680.471558,0.274714,0.285433,924.419983,680.110168,927.269958,682.960144
VP09107,P3,HAP,913.034973,680.471558,0.27093,0.285433,911.700012,680.110168,914.549988,682.960144
VP09108,P4,HAP,900.315002,680.471558,0.267156,0.285433,898.950012,680.110168,901.799988,682.960144
VP09109,P5,HAP,885.494995,680.471558,0.262758,0.285433,884.159973,680.110168,887.009949,682.960144
VP09110,P6,HAP,872.774963,680.471558,0.258984,0.285433,871.409973,680.110168,874.259949,682.960144
VP09111,P7,HAP,857.954956,680.471558,0.254586,0.285433,856.589966,680.110168,859.439941,682.960144
VP09112,P8,HAP,845.204956,680.471558,0.250803,0.285433,843.869995,680.110168,846.719971,682.960144
VP09113,P9,HAP,830.414978,680.471558,0.246414,0.285433,829.049988,680.110168,831.899963,682.960144
VP09114,P10,HMP,818.474976,680.292236,0.242871,0.285357,817.320007,680.350098,819.719971,682.75
VP09115,P11,HAP,806.534973,680.202271,0.239328,0.28532,805.200012,680.110168,808.049988,682.960144
VP09116,P12,HAP,791.714966,680.202271,0.23493,0.28532,790.380005,680.110168,793.22998,682.960144
VP09117,P13,HAP,778.994995,680.202271,0.231156,0.28532,777.630005,680.110168,780.47998,682.960144
VP09118,P14,HAP,764.174988,680.202271,0.226758,0.28532,762.839966,680.110168,765.689941,682.960144
VP09119,P15,HAP,751.454956,680.202271,0.222984,0.28532,750.089966,680.110168,752.939941,682.960144
VP09120,P16,HAP,736.63501,680.202271,0.218586,0.28532,735.27002,680.110168,738.119995,682.960144
VP09121,P17,HAP,723.88501,680.202271,0.214803,0.28532,722.549988,680.110168,725.399963,682.960144
VP09122,P18,HAP,711.164978,680.202271,0.211028,0.28532,709.799988,680.110168,712.649963,682.960144
VP09123,P19,HAP,700.515015,680.202271,0.207868,0.28532,699.150024,680.110168,702.0,682.960144
VP09124,P1,HAP,940.934998,687.551636,0.279209,0.288403,939.570007,687.190002,942.419983,690.039978
VP09125,P2,HAP,930.284973,687.551636,0.276049,0.288403,928.919983,687.190002,931.769958,690.039978
VP09126,P3,HAP,917.534973,687.551636,0.272266,0.288403,916.200012,687.190002,919.049988,690.039978
VP09127,P4,HAP,904.815002,687.551636,0.268491,0.288403,903.450012,687.190002,906.299988,690.039978
VP09128,P5,HAP,889.994995,687.551636,0.264093,0.288403,888.630005,687.190002,891.47998,690.039978
VP09129,P6,HAP,877.244995,687.551636,0.26031,0.288403,875.909973,687.190002,878.759949,690.039978
VP09130,P7,HAP,862.454956,687.551636,0.255921,0.288403,861.089966,687.190002,863.939941,690.039978
VP09131,P8,HAP,849.704956,687.551636,0.252138,0.288403,848.369995,687.190002,851.219971,690.039978
VP09132,P9,HAP,834.88501,687.551636,0.24774,0.288403,833.549988,687.190002,836.399963,690.039978
VP09133,P10,HMP,822.974976,687.372314,0.244206,0.288327,821.159973,686.73999,824.909973,690.48999
VP09134,P11,HAP,811.034973,687.282227,0.240663,0.28829,809.700012,687.190002,812.549988,690.039978
VP09135,P12,HAP,796.214966,687.282227,0.236266,0.28829,794.880005,687.190002,797.72998,690.039978
VP09136,P13,HAP,783.494995,687.282227,0.232491,0.28829,782.130005,687.190002,784.97998,690.039978
VP09137,P14,HAP,768.674988,687.282227,0.228093,0.28829,767.339966,687.190002,770.189941,690.039978
VP09138,P15,HAP,755.954956,687.282227,0.224319,0.28829,754.589966,687.190002,757.439941,690.039978
VP09139,P16,HAP,741.13501,687.282227,0.219921,0.28829,739.77002,687.190002,742.619995,690.039978
VP09140,P17,HAP,728.38501,687.282227,0.216138,0.28829,727.049988,687.190002,729.899963,690.039978
VP09141,P18,HAP,715.664978,687.282227,0.212363,0.28829,714.299988,687.190002,717.149963,690.039978
VP09142,P19,HAP,705.015015,687.282227,0.209203,0.28829,703.650024,687.190002,706.5,690.039978
VP09143,P1,HAP,1280.204895,447.161484,0.379883,0.187568,1278.869873,446.80011,1281.719971,449.650085
VP09144,P2,HAP,1269.554871,447.161484,0.376723,0.187568,1268.219971,446.80011,1271.070068,449.650085
VP09145,P3,HAP,1256.8349,447.161484,0.372948,0.187568,1255.469971,446.80011,1258.320068,449.650085
VP09146,P4,HAP,1244.0849,447.161484,0.369165,0.187568,1242.749878,446.80011,1245.599976,449.650085
VP09147,P5,HAP,1229.294861,447.161484,0.364776,0.187568,1227.929932,446.80011,1230.780029,449.650085
VP09148,P6,HAP,1216.544861,447.161484,0.360993,0.187568,1215.209961,446.80011,1218.060059,449.650085
VP09149,P7,HAP,1201.724915,447.161484,0.356595,0.187568,1200.389893,446.80011,1203.23999,449.650085
VP09150,P8,HAP,1189.004944,447.161484,0.35282,0.187568,1187.639893,446.80011,1190.48999,449.650085
