block_number,row,tracker,pier_label,pier_type,x,y,x_rel,y_rel
1,120,1,P6,SAP,1925.114929,1571.261536,0.571251,0.659086
1,120,1,P7,SAP,1910.234924,1571.291504,0.566835,0.659099
1,120,1,P8,SAP,1893.404846,1571.291504,0.561841,0.659099
1,120,1,P9,SMP,1877.294861,1571.291504,0.557061,0.659099
1,120,1,P10,SAP,1861.244934,1571.082214,0.552298,0.659011
1,120,1,P11,SAP,1844.294861,1571.232239,0.547269,0.659074
1,120,1,P12,SAP,1829.56488,1571.172241,0.542898,0.659049
1,120,1,P13,SAP,1812.614929,1571.172241,0.537868,0.659049
1,120,1,P14,SAP,1797.794861,1571.202209,0.53347,0.659061
1,120,1,P15,SAP,1782.974915,1571.142212,0.529073,0.659036
1,120,1,P16,SAP,1770.254944,1571.082214,0.525298,0.659011
1,120,1,P17,SAPEND,1759.634949,1571.082214,0.522147,0.659011
1,120,2,P1,SAPEND,1754.114929,1571.231567,0.520509,0.659074
1,120,2,P2,SAP,1743.464905,1571.201538,0.517349,0.659061
1,120,2,P3,SAP,1730.744934,1571.231567,0.513574,0.659074
1,120,2,P4,SAP,1715.864929,1571.261536,0.509159,0.659086
1,120,2,P5,SAP,1701.134949,1571.231567,0.504788,0.659074
1,120,2,P6,SAP,1684.214905,1571.231567,0.499767,0.659074
1,120,2,P7,SAP,1669.364929,1571.261536,0.495361,0.659086
1,120,2,P8,SAP,1652.504944,1571.231567,0.490358,0.659074
1,120,2,P9,SMP,1636.424866,1571.201538,0.485586,0.659061
1,120,2,P10,SAP,1620.31488,1571.082214,0.480806,0.659011
1,120,2,P11,SAP,1603.454895,1571.202209,0.475803,0.659061
1,120,2,P12,SAP,1588.664856,1571.142212,0.471414,0.659036
1,120,2,P13,SAP,1571.744934,1571.142212,0.466393,0.659036
1,120,2,P14,SAP,1556.894958,1571.142212,0.461987,0.659036
1,120,2,P15,SAP,1542.07489,1571.142212,0.457589,0.659036
1,120,2,P16,SAP,1529.354919,1571.142212,0.453815,0.659036
1,120,2,P17,SAPEND,1518.704895,1571.172241,0.450654,0.659049
1,121,1,P1,SAPE,1990.514954,1564.181519,0.590657,0.656116
1,121,1,P2,SAPE,1979.864929,1564.181519,0.587497,0.656116
1,121,1,P3,SAP,1967.144836,1564.181519,0.583723,0.656116
1,121,1,P4,SAP,1952.294861,1564.181519,0.579316,0.656116
1,121,1,P5,SAP,1937.474915,1564.211548,0.574918,0.656129
1,121,1,P6,SAP,1920.614929,1564.181519,0.569915,0.656116
1,121,1,P7,SAP,1905.734924,1564.211548,0.5655,0.656129
1,121,1,P8,SAP,1888.904846,1564.241516,0.560506,0.656142
1,121,1,P9,SMP,1872.794861,1564.211548,0.555725,0.656129
1,121,1,P10,SAP,1856.744934,1564.032227,0.550963,0.656054
1,121,1,P11,SAP,1839.82489,1564.152222,0.545942,0.656104
1,121,1,P12,SAP,1825.06488,1564.092224,0.541562,0.656079
1,121,1,P13,SAP,1808.114929,1564.092224,0.536533,0.656079
1,121,1,P14,SAP,1793.294861,1564.122253,0.532135,0.656092
1,121,1,P15,SAP,1778.504944,1564.062256,0.527746,0.656066
1,121,1,P16,SAP,1765.754944,1564.032227,0.523963,0.656054
1,121,1,P17,SAPEND,1755.134949,1564.032227,0.520812,0.656054
1,121,2,P1,SAPEND,1749.614929,1564.181519,0.519174,0.656116
1,121,2,P2,SAP,1738.964905,1564.121521,0.516013,0.656091
1,121,2,P3,SAP,1726.244934,1564.151489,0.512239,0.656104
1,121,2,P4,SAP,1711.364929,1564.181519,0.507823,0.656116
1,121,2,P5,SAP,1696.634949,1564.181519,0.503453,0.656116
1,121,2,P6,SAP,1679.744934,1564.151489,0.498441,0.656104
1,121,2,P7,SAP,1664.864929,1564.181519,0.494025,0.656116
1,121,2,P8,SAP,1648.004944,1564.151489,0.489022,0.656104
1,121,2,P9,SMP,1631.954895,1564.121521,0.48426,0.656091
1,121,2,P10,SAP,1615.81488,1564.002197,0.47947,0.656041
1,121,2,P11,SAP,1598.954895,1564.122253,0.474467,0.656092
1,121,2,P12,SAP,1584.164856,1564.062256,0.470079,0.656066
1,121,2,P13,SAP,1567.244934,1564.062256,0.465058,0.656066
1,121,2,P14,SAP,1552.394958,1564.062256,0.460651,0.656066
1,121,2,P15,SAP,1537.57489,1564.062256,0.456254,0.656066
1,121,2,P16,SAP,1524.854919,1564.092224,0.452479,0.656079
1,121,2,P17,SAPEND,1514.204895,1564.092224,0.449319,0.656079
1,122,1,P1,SAPE,1986.014954,1557.101562,0.589322,0.653147
1,122,1,P2,SAPE,1975.364929,1557.131531,0.586162,0.653159
1,122,1,P3,SAP,1962.644836,1557.101562,0.582387,0.653147
1,122,1,P4,SAP,1947.794861,1557.131531,0.577981,0.653159
1,122,1,P5,SAP,1932.974915,1557.131531,0.573583,0.653159
1,122,1,P6,SAP,1916.144836,1557.131531,0.568589,0.653159
1,122,1,P7,SAP,1901.234924,1557.161499,0.564165,0.653172
1,122,1,P8,SAP,1884.404846,1557.161499,0.559171,0.653172
1,122,1,P9,SMP,1868.294861,1557.161499,0.55439,0.653172
1,122,1,P10,SAP,1852.244934,1556.952209,0.549628,0.653084
1,122,1,P11,SAP,1835.32489,1557.072205,0.544607,0.653134
1,122,1,P12,SAP,1820.59491,1557.012207,0.540236,0.653109
1,122,1,P13,SAP,1803.614929,1557.012207,0.535197,0.653109
1,122,1,P14,SAP,1788.794861,1557.042236,0.5308,0.653122
1,122,1,P15,SAP,1774.004944,1556.982239,0.526411,0.653097
1,122,1,P16,SAP,1761.254944,1556.952209,0.522628,0.653084
1,122,1,P17,SAPEND,1750.634949,1556.952209,0.519476,0.653084
1,122,2,P1,SAPEND,1745.144958,1557.101562,0.517847,0.653147
1,122,2,P2,SAP,1734.494934,1557.071533,0.514687,0.653134
1,122,2,P3,SAP,1721.744934,1557.101562,0.510904,0.653147
1,122,2,P4,SAP,1706.864929,1557.101562,0.506488,0.653147
1,122,2,P5,SAP,1692.134949,1557.101562,0.502117,0.653147
1,122,2,P6,SAP,1675.244934,1557.101562,0.497105,0.653147
1,122,2,P7,SAP,1660.364929,1557.101562,0.49269,0.653147
1,122,2,P8,SAP,1643.504944,1557.101562,0.487687,0.653147
1,122,2,P9,SMP,1627.454895,1557.071533,0.482924,0.653134
1,122,2,P10,SAP,1611.31488,1556.952209,0.478135,0.653084
1,122,2,P11,SAP,1594.454895,1557.072205,0.473132,0.653134
1,122,2,P12,SAP,1579.664856,1556.982239,0.468743,0.653097
1,122,2,P13,SAP,1562.744934,1556.982239,0.463723,0.653097
1,122,2,P14,SAP,1547.894958,1557.012207,0.459316,0.653109
1,122,2,P15,SAP,1533.07489,1557.012207,0.454918,0.653109
1,122,2,P16,SAP,1520.354919,1557.012207,0.451144,0.653109
1,122,2,P17,SAPEND,1509.734924,1557.012207,0.447993,0.653109
1,123,1,P1,SAPE,1981.514954,1550.021484,0.587987,0.650177
1,123,1,P2,SAPE,1970.894836,1550.051514,0.584835,0.650189
1,123,1,P3,SAP,1958.144836,1550.021484,0.581052,0.650177
1,123,1,P4,SAP,1943.294861,1550.051514,0.576645,0.650189
1,123,1,P5,SAP,1928.474915,1550.051514,0.572248,0.650189
1,123,1,P6,SAP,1911.644836,1550.051514,0.567254,0.650189
1,123,1,P7,SAP,1896.764954,1550.081543,0.562838,0.650202
1,123,1,P8,SAP,1879.934875,1550.081543,0.557844,0.650202
1,123,1,P9,SMP,1863.794861,1550.081543,0.553055,0.650202
1,123,1,P10,SAP,1847.744934,1549.872253,0.548292,0.650114
1,123,1,P11,SAP,1830.82489,1550.022217,0.543271,0.650177
1,123,1,P12,SAP,1816.09491,1549.962219,0.538901,0.650152
1,123,1,P13,SAP,1799.114929,1549.962219,0.533862,0.650152
1,123,1,P14,SAP,1784.32489,1549.992249,0.529473,0.650165
1,123,1,P15,SAP,1769.504944,1549.932251,0.525076,0.650139
1,123,1,P16,SAP,1756.754944,1549.872253,0.521292,0.650114
1,123,1,P17,SAPEND,1746.134949,1549.872253,0.518141,0.650114
1,123,2,P1,SAPEND,1740.644958,1550.021484,0.516512,0.650177
1,123,2,P2,SAP,1729.994934,1549.991516,0.513352,0.650164
1,123,2,P3,SAP,1717.244934,1550.021484,0.509568,0.650177
1,123,2,P4,SAP,1702.364929,1550.051514,0.505153,0.650189
1,123,2,P5,SAP,1687.634949,1550.021484,0.500782,0.650177
1,123,2,P6,SAP,1670.744934,1550.021484,0.49577,0.650177
1,123,2,P7,SAP,1655.864929,1550.051514,0.491355,0.650189
1,123,2,P8,SAP,1639.004944,1550.021484,0.486352,0.650177
1,123,2,P9,SMP,1622.954895,1549.991516,0.481589,0.650164
1,123,2,P10,SAP,1606.81488,1549.872253,0.4768,0.650114
1,123,2,P11,SAP,1589.954895,1549.992249,0.471797,0.650165
1,123,2,P12,SAP,1575.164856,1549.932251,0.467408,0.650139
1,123,2,P13,SAP,1558.244934,1549.932251,0.462387,0.650139
1,123,2,P14,SAP,1543.394958,1549.932251,0.457981,0.650139
1,123,2,P15,SAP,1528.604919,1549.932251,0.453592,0.650139
1,123,2,P16,SAP,1515.854919,1549.932251,0.449809,0.650139
1,123,2,P17,SAPEND,1505.234924,1549.962219,0.446657,0.650152
1,124,1,P1,SAPE,1977.014954,1542.971558,0.586651,0.64722
1,124,1,P2,SAPE,1966.394836,1542.971558,0.5835,0.64722
1,124,1,P3,SAP,1953.644836,1542.971558,0.579717,0.64722
1,124,1,P4,SAP,1938.794861,1542.971558,0.57531,0.64722
1,124,1,P5,SAP,1924.004944,1543.001526,0.570921,0.647232
1,124,1,P6,SAP,1907.144836,1542.971558,0.565918,0.64722
1,124,1,P7,SAP,1892.264954,1543.001526,0.561503,0.647232
1,124,1,P8,SAP,1875.434875,1543.031494,0.556509,0.647245
1,124,1,P9,SMP,1859.294861,1543.001526,0.55172,0.647232
1,124,1,P10,SAP,1843.244934,1542.822205,0.546957,0.647157
1,124,1,P11,SAP,1826.32489,1542.9422,0.541936,0.647207
1,124,1,P12,SAP,1811.59491,1542.882202,0.537565,0.647182
1,124,1,P13,SAP,1794.614929,1542.882202,0.532527,0.647182
1,124,1,P14,SAP,1779.82489,1542.912231,0.528138,0.647195
1,124,1,P15,SAP,1765.004944,1542.852234,0.52374,0.64717
1,124,1,P16,SAP,1752.254944,1542.822205,0.519957,0.647157
1,124,1,P17,SAPEND,1741.634949,1542.822205,0.516806,0.647157
1,125,1,P1,SAPE,1972.514954,1535.891479,0.585316,0.64425
1,125,1,P2,SAPE,1961.894836,1535.921509,0.582165,0.644262
1,125,1,P3,SAP,1949.144836,1535.891479,0.578381,0.64425
1,125,1,P4,SAP,1934.32489,1535.921509,0.573984,0.644262
1,125,1,P5,SAP,1919.504944,1535.921509,0.569586,0.644262
1,125,1,P6,SAP,1902.644836,1535.921509,0.564583,0.644262
1,125,1,P7,SAP,1887.764954,1535.951538,0.560168,0.644275
1,125,1,P8,SAP,1870.934875,1535.951538,0.555174,0.644275
1,125,1,P9,SMP,1854.794861,1535.951538,0.550384,0.644275
1,125,1,P10,SAP,1838.744934,1535.742249,0.545622,0.644187
1,125,1,P11,SAP,1821.82489,1535.862244,0.540601,0.644238
1,125,1,P12,SAP,1807.09491,1535.802246,0.53623,0.644212
1,125,1,P13,SAP,1790.114929,1535.802246,0.531191,0.644212
1,125,1,P14,SAP,1775.32489,1535.832214,0.526803,0.644225
1,125,1,P15,SAP,1760.504944,1535.772217,0.522405,0.6442
1,125,1,P16,SAP,1747.754944,1535.742249,0.518622,0.644187
1,125,1,P17,SAPEND,1737.134949,1535.742249,0.51547,0.644187
1,126,1,P1,SAPE,1968.014954,1528.811523,0.583981,0.64128
1,126,1,P2,SAPE,1957.394836,1528.841553,0.580829,0.641293
1,126,1,P3,SAP,1944.644836,1528.811523,0.577046,0.64128
1,126,1,P4,SAP,1929.82489,1528.841553,0.572648,0.641293
1,126,1,P5,SAP,1915.004944,1528.841553,0.568251,0.641293
1,126,1,P6,SAP,1898.144836,1528.841553,0.563248,0.641293
1,126,1,P7,SAP,1883.264954,1528.871521,0.558832,0.641305
1,126,1,P8,SAP,1866.434875,1528.871521,0.553838,0.641305
1,126,1,P9,SMP,1850.32489,1528.871521,0.549058,0.641305
1,126,1,P10,SAP,1834.274841,1528.662231,0.544295,0.641217
1,126,1,P11,SAP,1817.32489,1528.812256,0.539266,0.64128
1,126,1,P12,SAP,1802.59491,1528.752197,0.534895,0.641255
1,126,1,P13,SAP,1785.614929,1528.752197,0.529856,0.641255
1,126,1,P14,SAP,1770.82489,1528.782227,0.525467,0.641268
1,126,1,P15,SAP,1756.004944,1528.722229,0.52107,0.641243
1,126,1,P16,SAP,1743.254944,1528.662231,0.517286,0.641217
1,126,1,P17,SAPEND,1732.634949,1528.662231,0.514135,0.641217
1,127,1,P1,SAPE,1963.514954,1521.761536,0.582645,0.638323
1,127,1,P2,SAPE,1952.894836,1521.761536,0.579494,0.638323
1,127,1,P3,SAP,1940.144836,1521.761536,0.575711,0.638323
1,127,1,P4,SAP,1925.32489,1521.761536,0.571313,0.638323
1,127,1,P5,SAP,1910.504944,1521.791504,0.566915,0.638335
1,127,1,P6,SAP,1893.644836,1521.761536,0.561912,0.638323
1,127,1,P7,SAP,1878.764954,1521.791504,0.557497,0.638335
1,127,1,P8,SAP,1861.934875,1521.821533,0.552503,0.638348
1,127,1,P9,SMP,1845.82489,1521.791504,0.547723,0.638335
1,127,1,P10,SAP,1829.774841,1521.612244,0.54296,0.63826
1,127,1,P11,SAP,1812.82489,1521.732239,0.53793,0.638311
1,127,1,P12,SAP,1798.09491,1521.672241,0.533559,0.638285
1,127,1,P13,SAP,1781.114929,1521.672241,0.528521,0.638285
1,127,1,P14,SAP,1766.32489,1521.702209,0.524132,0.638298
1,127,1,P15,SAP,1751.504944,1521.642212,0.519734,0.638273
1,127,1,P16,SAP,1738.784851,1521.612244,0.51596,0.63826
1,127,1,P17,SAPEND,1728.164856,1521.612244,0.512809,0.63826
1,128,1,P1,SAPE,1959.044861,1514.681519,0.581319,0.635353
1,128,1,P2,SAPE,1948.394836,1514.711548,0.578159,0.635366
1,128,1,P3,SAP,1935.674866,1514.681519,0.574384,0.635353
1,128,1,P4,SAP,1920.82489,1514.711548,0.569978,0.635366
1,128,1,P5,SAP,1906.004944,1514.711548,0.56558,0.635366
1,128,1,P6,SAP,1889.144836,1514.711548,0.560577,0.635366
1,128,1,P7,SAP,1874.264954,1514.741516,0.556162,0.635378
1,128,1,P8,SAP,1857.434875,1514.741516,0.551168,0.635378
1,128,1,P9,SMP,1841.32489,1514.741516,0.546387,0.635378
1,128,1,P10,SAP,1825.274841,1514.532227,0.541625,0.63529
1,128,1,P11,SAP,1808.354919,1514.652222,0.536604,0.635341
1,128,1,P12,SAP,1793.59491,1514.592224,0.532224,0.635316
1,128,1,P13,SAP,1776.644958,1514.592224,0.527194,0.635316
1,128,1,P14,SAP,1761.82489,1514.622253,0.522797,0.635328
1,128,1,P15,SAP,1747.034851,1514.562256,0.518408,0.635303
1,128,1,P16,SAP,1734.284851,1514.532227,0.514625,0.63529
1,128,1,P17,SAPEND,1723.664856,1514.532227,0.511473,0.63529
1,129,1,P1,SAPE,1954.544861,1507.601562,0.579984,0.632383
1,129,1,P2,SAPE,1943.894836,1507.631531,0.576823,0.632396
1,129,1,P3,SAP,1931.174866,1507.601562,0.573049,0.632383
1,129,1,P4,SAP,1916.32489,1507.631531,0.568642,0.632396
1,129,1,P5,SAP,1901.504944,1507.631531,0.564245,0.632396
1,129,1,P6,SAP,1884.674866,1507.631531,0.559251,0.632396
1,129,1,P7,SAP,1869.764954,1507.661499,0.554826,0.632408
1,129,1,P8,SAP,1852.934875,1507.661499,0.549832,0.632408
1,129,1,P9,SMP,1836.82489,1507.661499,0.545052,0.632408
1,129,1,P10,SAP,1820.774841,1507.452209,0.540289,0.632321
1,129,1,P11,SAP,1803.854919,1507.602234,0.535269,0.632383
1,129,1,P12,SAP,1789.124939,1507.542236,0.530898,0.632358
1,129,1,P13,SAP,1772.144958,1507.542236,0.525859,0.632358
1,129,1,P14,SAP,1757.32489,1507.572205,0.521461,0.632371
1,129,1,P15,SAP,1742.534851,1507.512207,0.517073,0.632346
1,129,1,P16,SAP,1729.784851,1507.452209,0.513289,0.632321
1,129,1,P17,SAPEND,1719.164856,1507.452209,0.510138,0.632321
1,130,1,P1,SAPE,1950.044861,1500.551514,0.578648,0.629426
1,130,1,P2,SAPE,1939.394836,1500.551514,0.575488,0.629426
1,130,1,P3,SAP,1926.674866,1500.551514,0.571714,0.629426
1,130,1,P4,SAP,1911.82489,1500.551514,0.567307,0.629426
1,130,1,P5,SAP,1897.004944,1500.581543,0.562909,0.629439
1,130,1,P6,SAP,1880.174866,1500.551514,0.557915,0.629426
1,130,1,P7,SAP,1865.294861,1500.581543,0.5535,0.629439
1,130,1,P8,SAP,1848.464905,1500.611572,0.548506,0.629451
1,130,1,P9,SMP,1832.32489,1500.611572,0.543717,0.629451
1,130,1,P10,SAP,1816.274841,1500.402222,0.538954,0.629363
1,130,1,P11,SAP,1799.354919,1500.522217,0.533933,0.629414
1,130,1,P12,SAP,1784.624939,1500.462219,0.529562,0.629389
1,130,1,P13,SAP,1767.644958,1500.462219,0.524524,0.629389
1,130,1,P14,SAP,1752.82489,1500.492249,0.520126,0.629401
1,130,1,P15,SAP,1738.034851,1500.432251,0.515737,0.629376
1,130,1,P16,SAP,1725.284851,1500.402222,0.511954,0.629363
1,130,1,P17,SAPEND,1714.664856,1500.402222,0.508803,0.629363
1,131,1,P1,SAPE,1945.544861,1493.471558,0.577313,0.626456
1,131,1,P2,SAPE,1934.924866,1493.501526,0.574162,0.626469
1,131,1,P3,SAP,1922.174866,1493.471558,0.570378,0.626456
1,131,1,P4,SAP,1907.32489,1493.501526,0.565972,0.626469
1,131,1,P5,SAP,1892.534851,1493.501526,0.561583,0.626469
1,131,1,P6,SAP,1875.674866,1493.501526,0.55658,0.626469
1,131,1,P7,SAP,1860.794861,1493.531494,0.552165,0.626481
1,131,1,P8,SAP,1843.964905,1493.531494,0.547171,0.626481
1,131,1,P9,SMP,1827.82489,1493.531494,0.542381,0.626481
1,131,1,P10,SAP,1811.774841,1493.322205,0.537619,0.626394
1,131,1,P11,SAP,1794.854919,1493.442261,0.532598,0.626444
1,131,1,P12,SAP,1780.124939,1493.382202,0.528227,0.626419
1,131,1,P13,SAP,1763.144958,1493.382202,0.523188,0.626419
1,131,1,P14,SAP,1748.354919,1493.412231,0.5188,0.626431
1,131,1,P15,SAP,1733.534851,1493.352234,0.514402,0.626406
1,131,1,P16,SAP,1720.784851,1493.322205,0.510619,0.626394
1,131,1,P17,SAPEND,1710.164856,1493.322205,0.507467,0.626394
1,132,1,P1,SAPE,1941.044861,1486.391541,0.575978,0.623486
1,132,1,P2,SAPE,1930.424866,1486.421509,0.572826,0.623499
1,132,1,P3,SAP,1917.674866,1486.391541,0.569043,0.623486
1,132,1,P4,SAP,1902.82489,1486.421509,0.564636,0.623499
1,132,1,P5,SAP,1888.034851,1486.421509,0.560248,0.623499
1,132,1,P6,SAP,1871.174866,1486.421509,0.555245,0.623499
1,132,1,P7,SAP,1856.294861,1486.451538,0.550829,0.623512
1,132,1,P8,SAP,1839.464905,1486.451538,0.545835,0.623512
1,132,1,P9,SMP,1823.32489,1486.451538,0.541046,0.623512
1,132,1,P10,SAP,1807.274841,1486.242249,0.536283,0.623424
1,132,1,P11,SAP,1790.354919,1486.392212,0.531263,0.623487
1,132,1,P12,SAP,1775.624939,1486.332214,0.526892,0.623461
1,132,1,P13,SAP,1758.644958,1486.332214,0.521853,0.623461
1,132,1,P14,SAP,1743.854919,1486.362244,0.517464,0.623474
1,132,1,P15,SAP,1729.034851,1486.302246,0.513067,0.623449
1,132,1,P16,SAP,1716.284851,1486.242249,0.509283,0.623424
1,132,1,P17,SAPEND,1705.664856,1486.242249,0.506132,0.623424
1,133,1,P1,SAPE,1936.544861,1479.341553,0.574642,0.620529
1,133,1,P2,SAPE,1925.924866,1479.341553,0.571491,0.620529
1,133,1,P3,SAP,1913.174866,1479.341553,0.567708,0.620529
1,133,1,P4,SAP,1898.354919,1479.341553,0.56331,0.620529
1,133,1,P5,SAP,1883.534851,1479.371521,0.558912,0.620542
1,133,1,P6,SAP,1866.674866,1479.341553,0.553909,0.620529
1,133,1,P7,SAP,1851.794861,1479.371521,0.549494,0.620542
1,133,1,P8,SAP,1834.964905,1479.401489,0.5445,0.620554
1,133,1,P9,SMP,1818.854919,1479.401489,0.53972,0.620554
1,133,1,P10,SAP,1802.804871,1479.192261,0.534957,0.620467
1,133,1,P11,SAP,1785.854919,1479.312256,0.529927,0.620517
1,133,1,P12,SAP,1771.124939,1479.252258,0.525556,0.620492
1,133,1,P13,SAP,1754.144958,1479.252258,0.520518,0.620492
1,133,1,P14,SAP,1739.354919,1479.282227,0.516129,0.620504
1,133,1,P15,SAP,1724.534851,1479.222229,0.511731,0.620479
1,133,1,P16,SAP,1711.784851,1479.192261,0.507948,0.620467
1,133,1,P17,SAPEND,1701.164856,1479.192261,0.504797,0.620467
1,134,1,P1,SAPE,1932.044861,1472.261536,0.573307,0.617559
1,134,1,P2,SAPE,1921.424866,1472.291504,0.570156,0.617572
1,134,1,P3,SAP,1908.674866,1472.261536,0.566372,0.617559
1,134,1,P4,SAP,1893.854919,1472.291504,0.561975,0.617572
1,134,1,P5,SAP,1879.034851,1472.291504,0.557577,0.617572
1,134,1,P6,SAP,1862.174866,1472.291504,0.552574,0.617572
1,134,1,P7,SAP,1847.294861,1472.321533,0.548159,0.617585
1,134,1,P8,SAP,1830.464905,1472.321533,0.543165,0.617585
1,134,1,P9,SMP,1814.354919,1472.321533,0.538384,0.617585
1,134,1,P10,SAP,1798.304871,1472.112244,0.533622,0.617497
1,134,1,P11,SAP,1781.354919,1472.232239,0.528592,0.617547
1,134,1,P12,SAP,1766.624939,1472.172241,0.524221,0.617522
1,134,1,P13,SAP,1749.644958,1472.172241,0.519182,0.617522
1,134,1,P14,SAP,1734.854919,1472.202209,0.514794,0.617534
1,134,1,P15,SAP,1720.034851,1472.142212,0.510396,0.617509
1,134,1,P16,SAP,1707.284851,1472.112244,0.506613,0.617497
1,134,1,P17,SAPEND,1696.694885,1472.112244,0.50347,0.617497
1,135,1,P1,SAPE,1927.57489,1465.181519,0.571981,0.61459
1,135,1,P2,SAPE,1916.924866,1465.211548,0.56882,0.614602
1,135,1,P3,SAP,1904.204895,1465.181519,0.565046,0.61459
1,135,1,P4,SAP,1889.354919,1465.211548,0.560639,0.614602
1,135,1,P5,SAP,1874.534851,1465.211548,0.556242,0.614602
1,135,1,P6,SAP,1857.674866,1465.211548,0.551239,0.614602
1,135,1,P7,SAP,1842.794861,1465.241516,0.546823,0.614615
1,135,1,P8,SAP,1825.964905,1465.241516,0.541829,0.614615
1,135,1,P9,SMP,1809.854919,1465.241516,0.537049,0.614615
1,135,1,P10,SAP,1793.804871,1465.032227,0.532286,0.614527
1,135,1,P11,SAP,1776.854919,1465.182251,0.527257,0.61459
1,135,1,P12,SAP,1762.124939,1465.122253,0.522886,0.614565
1,135,1,P13,SAP,1745.174866,1465.122253,0.517856,0.614565
1,135,1,P14,SAP,1730.354919,1465.152222,0.513458,0.614577
1,135,1,P15,SAP,1715.534851,1465.092224,0.509061,0.614552
1,135,1,P16,SAP,1702.81488,1465.032227,0.505286,0.614527
1,135,1,P17,SAPEND,1692.194885,1465.032227,0.502135,0.614527
1,136,1,P1,SAPE,1923.07489,1458.131531,0.570645,0.611632
1,136,1,P2,SAPE,1912.424866,1458.131531,0.567485,0.611632
1,136,1,P3,SAP,1899.704895,1458.131531,0.563711,0.611632
1,136,1,P4,SAP,1884.854919,1458.131531,0.559304,0.611632
1,136,1,P5,SAP,1870.034851,1458.161499,0.554906,0.611645
1,136,1,P6,SAP,1853.204895,1458.131531,0.549912,0.611632
1,136,1,P7,SAP,1838.294861,1458.161499,0.545488,0.611645
1,136,1,P8,SAP,1821.464905,1458.191528,0.540494,0.611658
1,136,1,P9,SMP,1805.354919,1458.191528,0.535714,0.611658
1,136,1,P10,SAP,1789.304871,1457.982239,0.530951,0.61157
1,136,1,P11,SAP,1772.384949,1458.102234,0.52593,0.61162
1,136,1,P12,SAP,1757.624939,1458.042236,0.52155,0.611595
1,136,1,P13,SAP,1740.674866,1458.042236,0.516521,0.611595
1,136,1,P14,SAP,1725.854919,1458.072205,0.512123,0.611607
1,136,1,P15,SAP,1711.06488,1458.012207,0.507734,0.611582
1,136,1,P16,SAP,1698.31488,1457.982239,0.503951,0.61157
1,136,1,P17,SAPEND,1687.694885,1457.982239,0.5008,0.61157
1,137,1,P1,SAPE,1918.57489,1451.051514,0.56931,0.608663
1,137,1,P2,SAPE,1907.924866,1451.081543,0.56615,0.608675
1,137,1,P3,SAP,1895.204895,1451.051514,0.562375,0.608663
1,137,1,P4,SAP,1880.354919,1451.081543,0.557969,0.608675
1,137,1,P5,SAP,1865.534851,1451.081543,0.553571,0.608675
1,137,1,P6,SAP,1848.704895,1451.081543,0.548577,0.608675
1,137,1,P7,SAP,1833.794861,1451.111572,0.544153,0.608688
1,137,1,P8,SAP,1816.994934,1451.111572,0.539168,0.608688
1,137,1,P9,SMP,1800.854919,1451.111572,0.534378,0.608688
1,137,1,P10,SAP,1784.804871,1450.902222,0.529616,0.6086
1,137,1,P11,SAP,1767.884949,1451.022217,0.524595,0.60865
1,137,1,P12,SAP,1753.154846,1450.962219,0.520224,0.608625
1,137,1,P13,SAP,1736.174866,1450.962219,0.515185,0.608625
1,137,1,P14,SAP,1721.354919,1450.992249,0.510788,0.608638
1,137,1,P15,SAP,1706.56488,1450.932251,0.506399,0.608613
1,137,1,P16,SAP,1693.81488,1450.902222,0.502616,0.6086
1,137,1,P17,SAPEND,1683.194885,1450.902222,0.499464,0.6086
1,138,1,P1,SAPE,1914.07489,1443.971558,0.567975,0.605693
1,138,1,P2,SAPE,1903.454895,1444.001526,0.564823,0.605705
1,138,1,P3,SAP,1890.704895,1443.971558,0.56104,0.605693
1,138,1,P4,SAP,1875.854919,1444.001526,0.556634,0.605705
1,138,1,P5,SAP,1861.06488,1444.001526,0.552245,0.605705
1,138,1,P6,SAP,1844.204895,1444.001526,0.547242,0.605705
1,138,1,P7,SAP,1829.32489,1444.031494,0.542826,0.605718
1,138,1,P8,SAP,1812.494934,1444.031494,0.537832,0.605718
1,138,1,P9,SMP,1796.354919,1444.031494,0.533043,0.605718
1,138,1,P10,SAP,1780.304871,1443.822205,0.52828,0.60563
1,138,1,P11,SAP,1763.384949,1443.972229,0.52326,0.605693
1,138,1,P12,SAP,1748.654846,1443.912231,0.518889,0.605668
1,138,1,P13,SAP,1731.674866,1443.912231,0.51385,0.605668
1,138,1,P14,SAP,1716.884949,1443.942261,0.509461,0.60568
1,138,1,P15,SAP,1702.06488,1443.882202,0.505064,0.605655
1,138,1,P16,SAP,1689.31488,1443.822205,0.50128,0.60563
1,138,1,P17,SAPEND,1678.694885,1443.822205,0.498129,0.60563
1,139,1,P1,SAPE,1909.57489,1436.921509,0.566639,0.602736
1,139,1,P2,SAPE,1898.954895,1436.921509,0.563488,0.602736
1,139,1,P3,SAP,1886.204895,1436.921509,0.559705,0.602736
1,139,1,P4,SAP,1871.354919,1436.921509,0.555298,0.602736
1,139,1,P5,SAP,1856.56488,1436.951538,0.550909,0.602748
1,139,1,P6,SAP,1839.704895,1436.921509,0.545906,0.602736
1,139,1,P7,SAP,1824.82489,1436.951538,0.541491,0.602748
1,139,1,P8,SAP,1807.994934,1436.981567,0.536497,0.602761
1,139,1,P9,SMP,1791.854919,1436.981567,0.531708,0.602761
1,139,1,P10,SAP,1775.804871,1436.772217,0.526945,0.602673
