symbol_id,shape,x,y,x_rel,y_rel,hits
P0001,diamond,5022.0,638.5,0.532217,0.095655,1
P0002,diamond,5005.5,650.5,0.530468,0.097453,1
P0003,circle,5039.0,662.0,0.534019,0.099176,1
P0004,circle,5022.0,674.0,0.532217,0.100974,1
P0005,circle,5059.0,691.5,0.536138,0.103596,1
P0006,circle,5043.0,703.0,0.534443,0.105318,1
P0007,circle,5080.0,721.0,0.538364,0.108015,1
P0008,circle,5063.0,732.0,0.536562,0.109663,1
P0009,diamond,5320.5,733.0,0.563851,0.109813,1
P0010,circle,5103.0,755.0,0.540801,0.113109,1
P0011,circle,5087.0,766.0,0.539106,0.114757,1
P0012,diamond,4827.0,775.0,0.511552,0.116105,1
P0013,circle,5124.0,784.0,0.543027,0.117453,1
P0014,diamond,4811.0,788.0,0.509856,0.118052,1
P0015,circle,5108.0,795.0,0.541331,0.119101,1
P0016,diamond,4795.0,797.5,0.50816,0.119476,1
P0017,circle,4844.0,799.0,0.513353,0.1197,1
P0018,diamond,4676.5,807.0,0.495602,0.120899,2
P0019,circle,4828.0,810.0,0.511657,0.121348,1
P0020,circle,5148.0,818.0,0.54557,0.122547,1
P0021,circle,4812.0,821.0,0.509962,0.122996,1
P0022,circle,4865.0,828.0,0.515579,0.124045,1
P0023,circle,5131.0,829.0,0.543769,0.124195,1
P0024,circle,4848.0,839.0,0.513777,0.125693,1
P0025,circle,4829.0,846.0,0.511763,0.126742,1
P0026,circle,5168.0,847.0,0.54769,0.126891,1
P0027,circle,4885.0,857.0,0.517698,0.12839,1
P0028,circle,5152.0,858.0,0.545994,0.128539,1
P0029,circle,4869.0,868.5,0.516003,0.130112,1
P0030,circle,4849.0,875.0,0.513883,0.131086,1
P0031,circle,5192.0,881.0,0.550233,0.131985,1
P0032,circle,4909.0,891.0,0.520242,0.133483,1
P0033,circle,5176.0,892.0,0.548538,0.133633,1
P0034,circle,4893.0,902.0,0.518546,0.135131,1
P0035,circle,4870.0,904.0,0.516109,0.135431,1
P0036,diamond,5211.0,908.0,0.552247,0.13603,1
P0037,circle,4929.0,920.0,0.522361,0.137828,1
P0038,diamond,5195.0,920.0,0.550551,0.137828,1
P0039,diamond,4660.0,926.5,0.493853,0.138801,2
P0040,diamond,4889.0,931.5,0.518122,0.139551,1
P0041,circle,4913.0,932.0,0.520666,0.139625,1
P0042,circle,5230.0,936.0,0.55426,0.140225,1
P0043,diamond,4640.0,939.0,0.491734,0.140674,2
P0044,diamond,5439.0,944.5,0.576409,0.141498,1
P0045,circle,5214.0,947.0,0.552565,0.141873,1
P0046,diamond,5295.0,947.5,0.561149,0.141948,1
P0047,circle,4660.0,953.0,0.493853,0.142772,2
P0048,circle,4953.0,954.0,0.524905,0.142921,1
P0049,circle,4908.0,959.0,0.520136,0.14367,1
P0050,circle,5251.0,965.0,0.556486,0.144569,1
P0051,circle,4640.0,965.5,0.491734,0.144644,2
P0052,circle,4937.0,966.0,0.523209,0.144719,1
P0053,diamond,5394.5,974.0,0.571694,0.145918,1
P0054,circle,5235.0,976.0,0.55479,0.146217,1
P0055,circle,4974.0,983.0,0.52713,0.147266,1
P0056,circle,4929.0,988.0,0.522361,0.148015,1
P0057,circle,4660.0,989.0,0.493853,0.148165,2
P0058,diamond,5463.0,993.0,0.578953,0.148764,1
P0059,circle,5271.0,994.0,0.558605,0.148914,1
P0060,circle,4957.0,995.0,0.525329,0.149064,1
P0061,circle,4640.0,1001.0,0.491734,0.149963,2
P0062,diamond,5447.0,1003.5,0.577257,0.150337,1
P0063,circle,5255.0,1005.0,0.55691,0.150562,1
P0064,diamond,5350.0,1008.0,0.566978,0.151011,1
P0065,diamond,5431.5,1016.0,0.575615,0.15221,1
P0066,circle,5480.0,1016.0,0.580755,0.15221,1
P0067,circle,4949.0,1017.0,0.524481,0.15236,1
P0068,circle,4997.5,1017.0,0.529621,0.15236,1
P0069,circle,5288.0,1018.0,0.560407,0.152509,1
P0070,diamond,4759.0,1021.5,0.504345,0.153034,1
P0071,circle,4660.0,1024.0,0.493853,0.153408,2
P0072,diamond,5414.5,1027.5,0.573813,0.153933,1
P0073,circle,5464.0,1028.0,0.579059,0.154007,1
P0074,circle,4981.0,1029.0,0.527872,0.154157,1
P0075,circle,5272.0,1030.0,0.558711,0.154307,1
P0076,diamond,5540.5,1032.0,0.587166,0.154607,1
P0077,diamond,4739.0,1033.5,0.502226,0.154831,1
P0078,circle,4640.0,1037.0,0.491734,0.155356,2
P0079,circle,5448.0,1039.0,0.577363,0.155655,1
P0080,circle,5497.0,1041.0,0.582556,0.155955,1
P0081,circle,4966.0,1042.0,0.526282,0.156105,1
P0082,circle,5306.0,1043.0,0.562315,0.156255,1
P0083,diamond,5523.5,1044.5,0.585365,0.156479,1
P0084,other,5017.0,1045.0,0.531687,0.156554,1
P0085,diamond,5355.5,1045.0,0.56756,0.156554,1
P0086,circle,4759.0,1048.0,0.504345,0.157004,1
P0087,circle,5431.0,1050.5,0.575562,0.157378,1
P0088,diamond,5382.0,1051.0,0.570369,0.157453,1
P0089,circle,5481.0,1052.0,0.580861,0.157603,1
P0090,circle,5289.0,1054.0,0.560513,0.157903,1
P0091,diamond,5000.5,1056.0,0.529939,0.158202,1
P0092,circle,5556.0,1056.0,0.588809,0.158202,1
P0093,circle,4739.0,1060.0,0.502226,0.158801,1
P0094,circle,4660.0,1066.0,0.493853,0.1597,2
P0095,circle,4983.0,1066.0,0.528084,0.1597,1
P0096,circle,5540.0,1067.0,0.587113,0.15985,1
P0097,circle,5371.5,1068.0,0.569256,0.16,1
P0098,circle,5468.0,1068.0,0.579483,0.16,1
P0099,circle,5518.0,1070.0,0.584782,0.1603,1
P0100,circle,5036.0,1072.0,0.533701,0.160599,1
P0101,circle,5399.0,1073.0,0.57217,0.160749,1
P0102,circle,4640.0,1078.0,0.491734,0.161498,2
P0103,circle,5452.0,1080.0,0.577787,0.161798,1
P0104,circle,5573.5,1080.0,0.590663,0.161798,1
P0105,circle,5501.0,1081.0,0.58298,0.161948,1
P0106,circle,5020.0,1083.0,0.532005,0.162247,1
P0107,circle,4759.0,1083.5,0.504345,0.162322,1
P0108,diamond,5286.0,1084.0,0.560195,0.162397,1
P0109,circle,5557.0,1092.0,0.588915,0.163596,1
P0110,diamond,5269.0,1095.0,0.558393,0.164045,1
P0111,circle,4739.0,1096.0,0.502226,0.164195,1
P0112,circle,5392.0,1097.0,0.571429,0.164345,1
P0113,circle,5489.0,1097.0,0.581708,0.164345,1
P0114,circle,5538.0,1099.0,0.586901,0.164644,1
P0115,circle,4660.0,1101.0,0.493853,0.164944,2
P0116,circle,5056.0,1101.0,0.53582,0.164944,1
P0117,circle,5419.0,1102.0,0.57429,0.165094,1
P0118,circle,5303.0,1107.0,0.561997,0.165843,1
P0119,circle,5472.0,1109.0,0.579907,0.166142,1
P0120,circle,5594.0,1109.5,0.592836,0.166217,1
P0121,circle,5522.0,1110.5,0.585206,0.166367,1
P0122,circle,5040.0,1113.0,0.534125,0.166742,1
P0123,circle,4640.0,1114.0,0.491734,0.166891,2
P0124,circle,5286.0,1118.0,0.560195,0.167491,1
P0125,circle,4759.0,1119.0,0.504345,0.16764,1
P0126,circle,5578.0,1121.0,0.59114,0.16794,1
P0127,diamond,4858.0,1124.0,0.514837,0.16839,1
P0128,circle,5412.0,1126.0,0.573548,0.168689,1
P0129,diamond,5557.0,1126.5,0.588915,0.168764,1
P0130,circle,5077.0,1130.0,0.538046,0.169288,1
P0131,circle,5512.0,1131.0,0.584146,0.169438,1
P0132,circle,5320.0,1131.5,0.563798,0.169513,1
P0133,circle,4739.0,1132.0,0.502226,0.169588,1
P0134,circle,5440.0,1132.0,0.576515,0.169588,1
P0135,diamond,4838.0,1136.5,0.512717,0.170262,1
P0136,diamond,5541.0,1138.0,0.587219,0.170487,1
P0137,circle,5614.0,1139.0,0.594955,0.170637,1
P0138,diamond,5204.5,1139.5,0.551558,0.170712,1
P0139,circle,5061.0,1142.0,0.53635,0.171086,1
P0140,circle,4660.0,1143.0,0.493853,0.171236,2
P0141,circle,5303.0,1143.0,0.561997,0.171236,1
P0142,circle,5496.0,1143.0,0.58245,0.171236,1
P0143,circle,5598.0,1150.0,0.59326,0.172285,1
P0144,circle,4858.0,1151.0,0.514837,0.172434,1
P0145,diamond,5188.0,1153.0,0.549809,0.172734,1
P0146,circle,5576.0,1154.0,0.590928,0.172884,1
P0147,circle,4640.0,1155.0,0.491734,0.173034,2
P0148,circle,5094.0,1155.0,0.539847,0.173034,1
P0149,circle,5436.0,1160.0,0.576092,0.173783,1
P0150,circle,5533.0,1160.5,0.586371,0.173858,1
P0151,circle,4759.0,1161.0,0.504345,0.173933,1
P0152,circle,5340.0,1161.0,0.565918,0.173933,1
P0153,circle,4838.0,1163.0,0.512717,0.174232,1
P0154,circle,5221.0,1164.0,0.553306,0.174382,1
P0155,circle,5560.0,1165.0,0.589233,0.174532,1
P0156,circle,5464.0,1165.5,0.579059,0.174607,1
P0157,circle,5078.0,1166.0,0.538152,0.174682,1
P0158,other,5634.0,1166.0,0.597075,0.174682,1
P0159,circle,5323.0,1172.0,0.564116,0.175581,1
P0160,circle,5517.0,1172.0,0.584676,0.175581,1
P0161,circle,4739.0,1173.0,0.502226,0.17573,1
P0162,circle,5205.0,1175.0,0.551611,0.17603,1
P0163,other,5617.0,1177.0,0.595273,0.17633,1
P0164,circle,4660.0,1178.5,0.493853,0.176554,2
P0165,circle,5111.0,1179.0,0.541649,0.176629,1
P0166,circle,4858.0,1180.5,0.514837,0.176854,1
P0167,circle,5597.0,1183.0,0.593154,0.177228,1
P0168,circle,5238.0,1188.0,0.555108,0.177978,1
P0169,circle,5457.0,1189.5,0.578317,0.178202,1
P0170,circle,5361.0,1190.0,0.568143,0.178277,1
P0171,circle,4640.0,1191.0,0.491734,0.178427,2
P0172,circle,5095.0,1191.0,0.539953,0.178427,1
P0173,circle,4838.0,1193.0,0.512717,0.178727,1
P0174,circle,5581.0,1194.0,0.591458,0.178876,1
P0175,circle,5557.0,1194.5,0.588915,0.178951,1
P0176,circle,5484.0,1195.0,0.581178,0.179026,1
P0177,circle,4759.0,1196.0,0.504345,0.179176,1
P0178,circle,5222.0,1199.0,0.553412,0.179625,1
P0179,circle,5344.0,1201.0,0.566342,0.179925,1
P0180,circle,5540.0,1206.0,0.587113,0.180674,1
P0181,circle,4739.0,1209.0,0.502226,0.181124,1
P0182,circle,5617.0,1212.0,0.595273,0.181573,1
P0183,circle,4858.0,1216.0,0.514837,0.182172,1
P0184,circle,5259.0,1217.0,0.557334,0.182322,1
P0185,diamond,5380.0,1217.0,0.570157,0.182322,1
P0186,circle,4660.0,1220.0,0.493853,0.182772,2
P0187,circle,5481.0,1223.5,0.580861,0.183296,1
P0188,circle,5577.0,1224.0,0.591034,0.183371,1
P0189,circle,5601.0,1224.0,0.593578,0.183371,1
P0190,other,5363.0,1228.0,0.568355,0.18397,1
P0191,circle,4838.0,1229.0,0.512717,0.18412,1
P0192,circle,5242.0,1229.0,0.555532,0.18412,1
P0193,circle,5508.0,1229.0,0.583722,0.18412,1
P0194,circle,4640.0,1233.0,0.491734,0.184719,2
P0195,circle,5561.0,1235.0,0.589339,0.185019,1
P0196,circle,5635.0,1237.0,0.597181,0.185318,1
P0197,circle,4759.0,1238.0,0.504345,0.185468,1
P0198,diamond,4937.5,1239.5,0.523262,0.185693,1
P0199,circle,5399.0,1245.0,0.57217,0.186517,1
P0200,circle,5279.0,1246.5,0.559453,0.186742,1
P0201,circle,5618.0,1248.0,0.595379,0.186966,1
P0202,circle,4739.0,1250.0,0.502226,0.187266,1
P0203,circle,4858.0,1252.0,0.514837,0.187566,1
P0204,diamond,4917.5,1252.5,0.521142,0.18764,1
P0205,circle,5501.0,1253.0,0.58298,0.187715,1
P0206,diamond,4660.0,1253.5,0.493853,0.18779,2
P0207,circle,5382.0,1256.0,0.570369,0.188165,1
P0208,circle,5263.0,1258.0,0.557758,0.188464,1
P0209,circle,5528.5,1258.0,0.585894,0.188464,1
P0210,circle,5601.0,1258.0,0.593578,0.188464,1
P0211,circle,5652.0,1261.0,0.598983,0.188914,1
P0212,diamond,4026.5,1264.5,0.426717,0.189438,1
P0213,circle,4838.0,1264.5,0.512717,0.189438,1
P0214,diamond,4640.0,1266.0,0.491734,0.189663,2
P0215,circle,4937.0,1268.0,0.523209,0.189963,1
P0216,circle,5585.0,1269.0,0.591882,0.190112,1
P0217,circle,5635.0,1272.0,0.597181,0.190562,1
P0218,circle,4759.0,1273.0,0.504345,0.190712,1
P0219,other,5298.0,1274.0,0.561467,0.190861,1
P0220,circle,5420.0,1274.0,0.574396,0.190861,1
P0221,circle,4917.0,1281.0,0.521089,0.19191,1
P0222,diamond,4858.0,1285.0,0.514837,0.192509,1
P0223,diamond,5282.0,1285.0,0.559771,0.192509,1
P0224,circle,5403.0,1285.0,0.572594,0.192509,1
P0225,diamond,5620.0,1285.0,0.595591,0.192509,1
P0226,circle,4739.0,1286.0,0.502226,0.192659,1
P0227,circle,4660.0,1287.0,0.493853,0.192809,2
P0228,circle,5525.0,1287.0,0.585524,0.192809,1
P0229,circle,5552.0,1292.0,0.588385,0.193558,1
P0230,diamond,5604.0,1296.5,0.593896,0.194232,1
P0231,diamond,4838.0,1298.0,0.512717,0.194457,1
P0232,circle,4640.0,1299.0,0.491734,0.194607,2
P0233,circle,5440.0,1303.0,0.576515,0.195206,1
P0234,circle,4937.0,1304.0,0.523209,0.195356,1
P0235,circle,5639.0,1312.0,0.597605,0.196554,1
P0236,circle,5423.0,1314.0,0.574714,0.196854,1
P0237,diamond,5544.0,1314.0,0.587537,0.196854,1
P0238,circle,4759.0,1315.0,0.504345,0.197004,1
P0239,circle,4917.0,1317.0,0.521089,0.197303,1
P0240,circle,4858.0,1319.0,0.514837,0.197603,1
P0241,diamond,5571.5,1319.0,0.590451,0.197603,1
P0242,circle,5623.0,1324.0,0.595909,0.198352,1
P0243,circle,4739.0,1327.0,0.502226,0.198801,1
P0244,circle,5457.0,1327.0,0.578317,0.198801,1
P0245,circle,4660.0,1328.0,0.493853,0.198951,2
P0246,circle,4838.0,1331.0,0.512717,0.199401,1
P0247,circle,5440.0,1338.5,0.576515,0.200524,1
P0248,circle,4937.0,1340.0,0.523209,0.200749,1
P0249,diamond,3917.5,1341.0,0.415165,0.200899,1
P0250,circle,4640.0,1341.0,0.491734,0.200899,2
P0251,circle,5563.0,1341.0,0.589551,0.200899,1
P0252,circle,5660.0,1342.0,0.59983,0.201049,1
P0253,circle,5591.0,1346.5,0.592518,0.201723,1
P0254,diamond,4759.0,1348.0,0.504345,0.201948,1
P0255,circle,4917.0,1352.0,0.521089,0.202547,1
P0256,circle,5474.0,1352.0,0.580119,0.202547,1
P0257,circle,5644.0,1353.0,0.598135,0.202697,1
P0258,circle,4858.0,1354.0,0.514837,0.202846,1
P0259,diamond,4739.0,1361.0,0.502226,0.203895,1
P0260,circle,5458.0,1363.0,0.578423,0.204195,1
P0261,diamond,5036.0,1363.5,0.533701,0.20427,1
P0262,circle,4660.0,1364.0,0.493853,0.204345,2
P0263,circle,4838.0,1367.0,0.512717,0.204794,1
P0264,circle,4937.0,1369.5,0.523209,0.205169,1
P0265,circle,5584.0,1370.5,0.591776,0.205318,1
P0266,circle,5680.0,1371.0,0.60195,0.205393,1
P0267,diamond,5016.0,1375.5,0.531581,0.206067,1
P0268,circle,5611.0,1376.0,0.594638,0.206142,1
P0269,circle,4640.0,1376.5,0.491734,0.206217,2
P0270,circle,4759.0,1382.0,0.504345,0.207041,1
P0271,circle,4917.0,1382.0,0.521089,0.207041,1
P0272,circle,5664.0,1382.0,0.600254,0.207041,1
P0273,circle,4858.0,1390.0,0.514837,0.20824,1
P0274,circle,5036.0,1390.0,0.533701,0.20824,1
P0275,circle,4739.0,1394.0,0.502226,0.208839,1
P0276,circle,5697.0,1395.0,0.603752,0.208989,1
P0277,circle,4937.0,1399.0,0.523209,0.209588,1
P0278,circle,5604.0,1400.0,0.593896,0.209738,1
P0279,circle,5016.0,1402.0,0.531581,0.210037,1
P0280,circle,4838.0,1403.0,0.512717,0.210187,1
P0281,circle,5632.0,1405.0,0.596863,0.210487,1
P0282,circle,4660.0,1405.5,0.493853,0.210562,2
P0283,circle,5681.0,1407.0,0.602056,0.210787,1
P0284,circle,4917.0,1412.0,0.521089,0.211536,1
P0285,circle,4759.0,1417.0,0.504345,0.212285,1
P0286,circle,4640.0,1418.0,0.491734,0.212434,2
P0287,circle,4858.0,1420.0,0.514837,0.212734,1
P0288,circle,5715.0,1420.0,0.605659,0.212734,1
P0289,circle,5621.0,1424.0,0.595697,0.213333,1
P0290,circle,5036.0,1425.0,0.533701,0.213483,1
P0291,circle,5649.0,1429.0,0.598665,0.214082,1
P0292,circle,4739.0,1430.0,0.502226,0.214232,1
P0293,circle,5698.0,1431.0,0.603858,0.214382,1
P0294,circle,4838.0,1432.5,0.512717,0.214607,1
P0295,circle,5016.0,1438.0,0.531581,0.215431,1
P0296,circle,4660.0,1441.0,0.493853,0.21588,2
P0297,circle,5638.5,1448.5,0.597552,0.217004,1
P0298,circle,4858.0,1450.0,0.514837,0.217228,1
P0299,circle,4759.0,1453.0,0.504345,0.217678,1
P0300,circle,4640.0,1454.0,0.491734,0.217828,2
P0301,circle,5666.0,1454.0,0.600466,0.217828,1
P0302,circle,5036.0,1461.0,0.533701,0.218876,1
P0303,circle,4838.0,1462.0,0.512717,0.219026,1
P0304,circle,4739.0,1466.0,0.502226,0.219625,1
P0305,circle,5016.0,1474.0,0.531581,0.220824,1
P0306,circle,4660.0,1482.5,0.493853,0.222097,2
P0307,circle,4759.0,1483.0,0.504345,0.222172,1
P0308,diamond,5095.5,1490.5,0.540006,0.223296,1
P0309,circle,4640.0,1495.0,0.491734,0.22397,2
P0310,circle,4739.0,1495.0,0.502226,0.22397,1
P0311,circle,5036.0,1502.5,0.533701,0.225094,1
P0312,diamond,5076.0,1503.0,0.53794,0.225169,1
P0313,circle,4759.0,1513.0,0.504345,0.226667,1
P0314,circle,5016.0,1515.0,0.531581,0.226966,1
P0315,circle,5095.0,1517.0,0.539953,0.227266,1
P0316,circle,4660.0,1518.0,0.493853,0.227416,2
P0317,circle,4739.0,1525.0,0.502226,0.228464,1
P0318,circle,5076.0,1530.0,0.53794,0.229213,1
P0319,circle,4640.0,1531.0,0.491734,0.229363,2
P0320,circle,5036.0,1538.0,0.533701,0.230412,1
P0321,diamond,5816.0,1543.75,0.616363,0.231273,2
P0322,diamond,4739.0,1544.0,0.502226,0.231311,1
P0323,circle,5016.0,1551.0,0.531581,0.23236,1
P0324,circle,5095.5,1553.0,0.540006,0.232659,1
P0325,circle,4660.0,1554.0,0.493853,0.232809,2
P0326,diamond,4719.0,1556.5,0.500106,0.233184,1
P0327,circle,5076.0,1565.0,0.53794,0.234457,1
P0328,circle,4640.0,1566.5,0.491734,0.234682,2
P0329,circle,4739.0,1570.0,0.502226,0.235206,1
P0330,circle,5036.0,1580.0,0.533701,0.236704,1
P0331,circle,4719.0,1583.0,0.500106,0.237154,1
P0332,circle,4660.0,1584.0,0.493853,0.237303,2
P0333,circle,5095.0,1588.0,0.539953,0.237903,1
P0334,circle,5016.0,1592.0,0.531581,0.238502,1
P0335,circle,4640.0,1596.0,0.491734,0.239101,2
P0336,circle,5076.0,1601.0,0.53794,0.23985,1
P0337,diamond,4660.0,1602.5,0.493853,0.240075,2
P0338,circle,4739.0,1606.0,0.502226,0.240599,1
P0339,diamond,4640.0,1615.0,0.491734,0.241948,2
P0340,circle,5036.0,1615.0,0.533701,0.241948,1
P0341,circle,4719.0,1619.0,0.500106,0.242547,1
P0342,diamond,5155.0,1619.5,0.546312,0.242622,1
P0343,circle,5016.0,1628.0,0.531581,0.243895,1
P0344,circle,4660.0,1629.0,0.493853,0.244045,2
P0345,circle,5095.0,1630.0,0.539953,0.244195,1
P0346,diamond,5135.0,1632.0,0.544192,0.244494,1
P0347,circle,4640.0,1641.5,0.491734,0.245918,2
P0348,circle,4739.0,1642.0,0.502226,0.245993,1
P0349,circle,5076.0,1642.5,0.53794,0.246067,1
P0350,circle,5155.0,1646.0,0.546312,0.246592,1
P0351,circle,4719.0,1654.0,0.500106,0.24779,1
P0352,circle,5036.0,1657.0,0.533701,0.24824,1
P0353,circle,5135.0,1659.0,0.544192,0.248539,1
P0354,circle,4660.0,1665.0,0.493853,0.249438,2
P0355,circle,5095.0,1666.0,0.539953,0.249588,1
P0356,circle,5016.0,1669.0,0.531581,0.250037,1
P0357,circle,5155.0,1676.0,0.546312,0.251086,1
P0358,circle,4640.0,1677.0,0.491734,0.251236,2
P0359,circle,5076.0,1678.0,0.53794,0.251386,1
P0360,diamond,5293.5,1678.5,0.56099,0.251461,1
P0361,circle,4739.0,1683.0,0.502226,0.252135,1
P0362,diamond,5293.5,1687.5,0.56099,0.252809,1
P0363,circle,5135.0,1688.0,0.544192,0.252884,1
P0364,diamond,5036.0,1690.0,0.533701,0.253184,1
P0365,circle,4719.0,1696.0,0.500106,0.254082,1
P0366,circle,4660.0,1700.0,0.493853,0.254682,2
P0367,diamond,5273.5,1700.5,0.55887,0.254757,1
P0368,diamond,5016.5,1703.0,0.531634,0.255131,1
P0369,circle,5095.0,1707.0,0.539953,0.25573,1
P0370,circle,5155.0,1711.5,0.546312,0.256404,1
P0371,circle,4640.0,1713.0,0.491734,0.256629,2
P0372,circle,5293.0,1716.0,0.560937,0.257079,1
P0373,circle,4738.5,1719.0,0.502173,0.257528,1
P0374,circle,5076.0,1720.0,0.53794,0.257678,1
P0375,circle,5036.0,1724.0,0.533701,0.258277,1
P0376,circle,5135.0,1724.0,0.544192,0.258277,1
P0377,circle,5274.0,1729.0,0.558923,0.259026,1
P0378,diamond,4719.0,1729.5,0.500106,0.259101,1
P0379,circle,5016.0,1736.0,0.531581,0.260075,1
P0380,circle,4660.0,1742.0,0.493853,0.260974,2
P0381,circle,5095.5,1743.0,0.540006,0.261124,1
P0382,circle,5155.0,1747.0,0.546312,0.261723,1
P0383,circle,5293.0,1752.0,0.560937,0.262472,1
P0384,circle,4640.0,1754.0,0.491734,0.262772,2
P0385,circle,5076.0,1755.0,0.53794,0.262921,1
P0386,circle,4739.0,1760.0,0.502226,0.26367,1
P0387,circle,5135.0,1760.0,0.544192,0.26367,1
P0388,circle,5274.0,1764.0,0.558923,0.26427,1
P0389,circle,5036.0,1765.0,0.533701,0.264419,1
P0390,diamond,5511.0,1766.0,0.58404,0.264569,1
P0391,circle,4719.0,1773.0,0.500106,0.265618,1
P0392,circle,4660.0,1777.0,0.493853,0.266217,2
P0393,circle,5016.0,1778.0,0.531581,0.266367,1
P0394,diamond,5491.5,1778.5,0.581973,0.266442,1
P0395,diamond,5155.0,1780.5,0.546312,0.266742,1
P0396,circle,5095.0,1784.0,0.539953,0.267266,1
P0397,circle,5293.0,1787.5,0.560937,0.26779,1
P0398,circle,4640.0,1790.0,0.491734,0.268165,2
P0399,diamond,5472.0,1790.0,0.579907,0.268165,1
P0400,circle,5511.0,1792.0,0.58404,0.268464,1
P0401,diamond,5135.0,1793.0,0.544192,0.268614,1
P0402,circle,4739.0,1796.0,0.502226,0.269064,1
P0403,circle,5076.0,1797.0,0.53794,0.269213,1
P0404,circle,5274.0,1800.0,0.558923,0.269663,1
P0405,circle,5036.0,1801.0,0.533701,0.269813,1
P0406,diamond,5452.0,1803.0,0.577787,0.270112,1
P0407,circle,5491.0,1805.0,0.58192,0.270412,1
P0408,circle,4719.0,1809.0,0.500106,0.271011,1
P0409,circle,5016.0,1813.0,0.531581,0.27161,1
P0410,circle,5155.0,1814.0,0.546312,0.27176,1
P0411,circle,5293.0,1817.0,0.560937,0.27221,1
P0412,circle,5472.0,1817.0,0.579907,0.27221,1
P0413,diamond,5095.5,1817.5,0.540006,0.272285,1
P0414,circle,4660.0,1819.0,0.493853,0.272509,2
P0415,circle,5135.0,1827.0,0.544192,0.273708,1
P0416,circle,5511.0,1828.0,0.58404,0.273858,1
P0417,circle,5452.0,1829.0,0.577787,0.274007,1
P0418,circle,5274.0,1830.0,0.558923,0.274157,1
P0419,diamond,5075.5,1830.5,0.537887,0.274232,1
P0420,diamond,5669.5,1830.5,0.600837,0.274232,1
P0421,circle,4640.0,1831.5,0.491734,0.274382,2
P0422,circle,4739.0,1837.5,0.502226,0.275281,1
P0423,diamond,5392.0,1840.5,0.571429,0.27573,1
P0424,circle,5491.0,1841.0,0.58192,0.275805,1
P0425,circle,5036.0,1842.0,0.533701,0.275955,1
P0426,diamond,5650.0,1843.0,0.598771,0.276105,1
P0427,circle,5293.0,1847.0,0.560937,0.276704,1
P0428,circle,4719.0,1850.0,0.500106,0.277154,1
P0429,circle,5155.0,1850.0,0.546312,0.277154,1
P0430,circle,5095.5,1851.0,0.540006,0.277303,1
P0431,diamond,5373.0,1853.0,0.569415,0.277603,1
P0432,circle,5472.0,1853.0,0.579907,0.277603,1
P0433,circle,4660.0,1854.5,0.493853,0.277828,2
P0434,circle,5016.0,1855.0,0.531581,0.277903,1
P0435,circle,5670.0,1857.0,0.60089,0.278202,1
P0436,circle,5274.0,1860.0,0.558923,0.278652,1
P0437,circle,5135.0,1862.0,0.544192,0.278951,1
P0438,circle,5076.0,1864.0,0.53794,0.279251,1
P0439,circle,5511.0,1864.0,0.58404,0.279251,1
P0440,circle,5452.0,1865.0,0.577787,0.279401,1
P0441,circle,4640.0,1867.0,0.491734,0.2797,2
P0442,circle,5392.0,1867.0,0.571429,0.2797,1
P0443,circle,5650.0,1869.5,0.598771,0.280075,1
P0444,diamond,4739.0,1871.0,0.502226,0.2803,1
P0445,circle,5491.0,1876.0,0.58192,0.281049,1
P0446,circle,5036.0,1878.0,0.533701,0.281348,1
P0447,circle,5373.0,1880.0,0.569415,0.281648,1
P0448,diamond,4719.5,1883.5,0.500159,0.282172,1
P0449,circle,5155.0,1885.0,0.546312,0.282397,1
P0450,circle,5095.5,1887.0,0.540006,0.282697,1
P0451,circle,5472.0,1888.0,0.579907,0.282846,1
P0452,circle,5016.0,1890.5,0.531581,0.283221,1
P0453,circle,5669.5,1892.5,0.600837,0.283521,1
P0454,diamond,5828.0,1895.5,0.617635,0.28397,1
P0455,circle,4660.0,1896.0,0.493853,0.284045,2
P0456,circle,5135.0,1898.0,0.544192,0.284345,1
P0457,circle,5076.0,1899.0,0.53794,0.284494,1
P0458,circle,5452.0,1901.0,0.577787,0.284794,1
P0459,circle,5392.0,1903.0,0.571429,0.285094,1
P0460,circle,4739.0,1904.0,0.502226,0.285243,1
P0461,circle,5511.0,1905.0,0.58404,0.285393,1
P0462,circle,5650.0,1905.0,0.598771,0.285393,1
P0463,diamond,5808.0,1908.0,0.615515,0.285843,1
P0464,circle,4640.0,1909.0,0.491734,0.285993,2
P0465,circle,5155.0,1915.0,0.546312,0.286891,1
P0466,circle,5373.0,1915.5,0.569415,0.286966,1
P0467,circle,4719.0,1917.0,0.500106,0.287191,1
P0468,circle,5491.0,1918.0,0.58192,0.287341,1
P0469,circle,5036.0,1919.0,0.533701,0.287491,1
P0470,circle,5095.0,1922.0,0.539953,0.28794,1
P0471,circle,5828.0,1922.0,0.617635,0.28794,1
P0472,circle,5135.0,1928.0,0.544192,0.288839,1
P0473,circle,5670.0,1928.0,0.60089,0.288839,1
P0474,diamond,4660.0,1929.5,0.493853,0.289064,2
P0475,circle,5472.0,1930.0,0.579907,0.289139,1
P0476,circle,5016.0,1932.0,0.531581,0.289438,1
P0477,circle,5076.0,1935.0,0.53794,0.289888,1
P0478,circle,5808.0,1935.0,0.615515,0.289888,1
P0479,circle,5392.0,1939.0,0.571429,0.290487,1
P0480,circle,5511.0,1941.0,0.58404,0.290787,1
P0481,circle,5650.0,1941.0,0.598771,0.290787,1
